永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社
<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>
"團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,",日期：2023/12/20,日期：2023/12/20
線別,出發日,團體代碼,團名,產品名稱,同業價,直客價,總機位,保留,報名,可售,收訂,訂金,班機,進出點,狀態,員工備註
海島,2024/02/21,ROR04CIB240221A,FUN趣帛琉~藍色海洋戀曲4日,FUN趣帛琉~藍色海洋戀曲4日,37000,39000,20,16,0,4,0,10000,CI028/CI027,ROR/ROR,可報名,★本行程報價以愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA為基準，可依個人需求及預算加價升等其他飯店，敬請參考售價表★</p>
海島,2024/02/21,ROR04CIC240221A,Fun趣帛琉~歡樂自由行4日,Fun趣帛琉~歡樂自由行4日,26000,28000,20,16,0,4,0,10000,CI028/CI027,ROR/ROR,可報名,★本行程報價以愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA為基準，可依個人需求及預算加價升等其他飯店，敬請參考售價表★</p>
海島,2024/02/21,CEB05BRB240221A,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),30000,32500,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/02/22,CEB04CIC240222A,FUN趣宿霧~鯨喜一夏4日,FUN趣宿霧~鯨喜一夏4日,20500,22500,16,0,0,16,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/02/22,CEB05CIA240222A,FUN趣宿霧~鯨喜一夏5日,FUN趣宿霧~鯨喜一夏5日,23000,25000,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/02/22,CEB05CID240222A,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,26000,28500,18,0,0,18,0,15000,CI705/CI706,CEB/CEB,可報名,"簽證需要資料：不分團簽或個簽皆需準備★護照正本效期6個月以上★護照影本（需繳交完整A4紙張、不要裁切、上面不寫字不蓋章）。★身份證1:1大小，正反面影本1份（規格不符，一律退件）★15歲以下之小孩，要附""3個月內有效之戶籍謄本正本""，且父或母要同行並同時送簽證。所需工作天：4天（若遇旺季須5天以上）。兩天內急件需再加費用NT.1000。★孕婦懷孕滿7個月以上無法入境菲律賓，如未滿7個月需申請醫院英文適航證明。★父母辦個人簽證小孩也只能辦個人簽證。（亦需加收NT300辦理個人簽證）★如監護人非親生父母親（如：養父養母或爺爺奶奶），戶籍謄本正本需準備英文版小費說明給予服務人員小費是全世界通行的社會習慣之一，在國外旅行大多有付小費的習慣，是一種風度的表現。★領隊、導遊、司機小費：每人每日300元（台幣）×天數(若未派領隊時，小費全部給導遊&司機&助手)★行李小費：每人每件1美元，或菲幣50元/件★房間小費：每房1美元。或菲幣50元/件★跳島出海船家小費每人50披索，碼頭行李托運費每次每件約100~200披索，按摩小費每人100披索/小時。</p>"
海島,2024/02/23,CEB05BRB240223A,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),30000,32500,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/02/24,ROR05CIE240224A,FUN趣帛琉~愛在帛琉．濃情蜜意5日,FUN趣帛琉~愛在帛琉．濃情蜜意5日,57588,61588,16,0,0,16,0,30000,CI028/CI027,ROR/ROR,可報名,※查看各飯店報價：https://reurl.cc/85vOgj</p>
海島,2024/02/24,ROR05CIA240224A,FUN趣帛琉~藍色海洋傳說5日,FUN趣帛琉~藍色海洋傳說5日,41500,44500,16,4,0,12,0,20000,CI028/CI027,ROR/ROR,可報名,★團體機位已滿，可利用FIT機位或客人機票自理方式操作，敬請先給名單以利定位並確認票價，來重新報價喔！★票價自理扣除金額已在每一出發之同業&直客報價單上呈現，敬請自行查閱。★報價以帛琉愛來水漾渡假會館Airai Water Paradise Hotel & SPA標準房為基準，可依個人需求及預算加價升等其他房型或其他飯店。各飯店加價價格，請洽服務專員。★查看各飯店報價：https://reurl.cc/7j0701</p>
海島,2024/02/24,ROR05CIB240224A,FUN趣帛琉~藍色海洋戀曲5日,FUN趣帛琉~藍色海洋戀曲5日,45500,48500,16,6,0,10,0,20000,CI028/CI027,ROR/ROR,可報名,★報價以帛琉愛來水漾渡假會館Airai Water Paradise Hotel & SPA標準房為基準，可依個人需求及預算加價升等其他房型或其他飯店。各飯店加價價格，請洽服務專員。查看各飯店報價：https://reurl.cc/91v7xn★團體機位已滿，可利用FIT機位或客人機票自理方式操作，敬請先給名單以利定位並確認票價，來重新報價喔！★票價自理扣除金額已在每一出發之同業&直客報價單上呈現，敬請自行查閱。</p>
海島,2024/02/24,ROR05CIC240224A,Fun趣帛琉~歡樂自由行5日,Fun趣帛琉~歡樂自由行5日,34500,37500,16,10,0,6,0,20000,CI028/CI027,ROR/ROR,可報名,報價以帛琉愛來水漾渡假會館Airai Water Paradise Hotel & SPA標準房為基準，可依個人需求及預算加價升等其他房型或其他飯店。查看各飯店報價：https://reurl.cc/lZQMr6★團體機位已滿，可利用FIT機位或客人機票自理方式操作，敬請先給名單以利定位並確認票價，來重新報價喔！★票價自理扣除金額已在每一出發之同業&直客報價單上呈現，敬請自行查閱。
海島,2024/02/24,CEB05BRB240224B,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),30500,33000,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/02/24,ROR05CIT240224T,帛琉機票5日,帛琉機票5日,0,0,2,0,2,0,0,,CI028/CI027,,可報名,
海島,2024/02/25,CEB05BRB240225A,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),29500,32000,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/02/25,CEB05BRB240225B,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),30000,32500,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/02/25,CEB05CIA240225A,FUN趣宿霧~鯨喜一夏5日,FUN趣宿霧~鯨喜一夏5日,22500,24500,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/02/25,CEB05CID240225A,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,25000,27500,18,0,0,18,0,15000,CI705/CI706,CEB/CEB,可報名,"簽證需要資料：不分團簽或個簽皆需準備★護照正本效期6個月以上★護照影本（需繳交完整A4紙張、不要裁切、上面不寫字不蓋章）。★身份證1:1大小，正反面影本1份（規格不符，一律退件）★15歲以下之小孩，要附""3個月內有效之戶籍謄本正本""，且父或母要同行並同時送簽證。所需工作天：4天（若遇旺季須5天以上）。兩天內急件需再加費用NT.1000。★孕婦懷孕滿7個月以上無法入境菲律賓，如未滿7個月需申請醫院英文適航證明。★父母辦個人簽證小孩也只能辦個人簽證。（亦需加收NT300辦理個人簽證）★如監護人非親生父母親（如：養父養母或爺爺奶奶），戶籍謄本正本需準備英文版小費說明給予服務人員小費是全世界通行的社會習慣之一，在國外旅行大多有付小費的習慣，是一種風度的表現。★領隊、導遊、司機小費：每人每日300元（台幣）×天數(若未派領隊時，小費全部給導遊&司機&助手)★行李小費：每人每件1美元，或菲幣50元/件★房間小費：每房1美元。或菲幣50元/件★跳島出海船家小費每人50披索，碼頭行李托運費每次每件約100~200披索，按摩小費每人100披索/小時。</p>"
海島,2024/02/26,CEB04CIC240226A,FUN趣宿霧~鯨喜一夏4日,FUN趣宿霧~鯨喜一夏4日,19900,21900,16,0,0,16,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/02/27,CEB05CIA240227A,FUN趣宿霧~鯨喜一夏5日,FUN趣宿霧~鯨喜一夏5日,23000,25000,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/02/27,CEB05CID240227A,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,25000,27500,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,"簽證需要資料：不分團簽或個簽皆需準備★護照正本效期6個月以上★護照影本（需繳交完整A4紙張、不要裁切、上面不寫字不蓋章）。★身份證1:1大小，正反面影本1份（規格不符，一律退件）★15歲以下之小孩，要附""3個月內有效之戶籍謄本正本""，且父或母要同行並同時送簽證。所需工作天：4天（若遇旺季須5天以上）。兩天內急件需再加費用NT.1000。★孕婦懷孕滿7個月以上無法入境菲律賓，如未滿7個月需申請醫院英文適航證明。★父母辦個人簽證小孩也只能辦個人簽證。（亦需加收NT300辦理個人簽證）★如監護人非親生父母親（如：養父養母或爺爺奶奶），戶籍謄本正本需準備英文版小費說明給予服務人員小費是全世界通行的社會習慣之一，在國外旅行大多有付小費的習慣，是一種風度的表現。★領隊、導遊、司機小費：每人每日300元（台幣）×天數(若未派領隊時，小費全部給導遊&司機&助手)★行李小費：每人每件1美元，或菲幣50元/件★房間小費：每房1美元。或菲幣50元/件★跳島出海船家小費每人50披索，碼頭行李托運費每次每件約100~200披索，按摩小費每人100披索/小時。</p>"
海島,2024/02/28,ROR04CIE240228A,FUN趣帛琉~愛在帛琉．濃情蜜意4日,FUN趣帛琉~愛在帛琉．濃情蜜意4日,45888,48888,20,0,0,20,0,15000,CI028/CI027,ROR/ROR,可報名, </p>
海島,2024/02/28,ROR04CIA240228A,FUN趣帛琉~藍色海洋傳說4日,FUN趣帛琉~藍色海洋傳說4日,33500,35500,20,16,0,4,0,10000,CI028/CI027,ROR/ROR,可報名,報價以【帛琉愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA】，其餘飯店報價請參考售價表查看各飯店報價：https://reurl.cc/28nQoE</p>
海島,2024/02/28,ROR04CIB240228A,FUN趣帛琉~藍色海洋戀曲4日,FUN趣帛琉~藍色海洋戀曲4日,37000,39000,18,0,8,10,8,10000,CI028/CI027,ROR/ROR,可報名,★本行程報價以愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA為基準，可依個人需求及預算加價升等其他飯店，敬請參考售價表★</p>
海島,2024/02/28,ROR04CIC240228A,Fun趣帛琉~歡樂自由行4日,Fun趣帛琉~歡樂自由行4日,26000,28000,18,0,0,18,0,10000,CI028/CI027,ROR/ROR,可報名,★本行程報價以愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA為基準，可依個人需求及預算加價升等其他飯店，敬請參考售價表★</p>
海島,2024/02/28,DPS05BRS240228S,志沂T/S 巴里島5日,志沂T/S 巴里島5日,0,0,4,0,4,0,4,,BR255/BR256,,可報名,
海島,2024/02/29,CEB05CIA240229A,FUN趣宿霧~鯨喜一夏5日,FUN趣宿霧~鯨喜一夏5日,23000,25000,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/02/29,CEB05CID240229A,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,26000,28500,18,0,0,18,0,15000,CI705/CI706,CEB/CEB,可報名,"簽證需要資料：不分團簽或個簽皆需準備★護照正本效期6個月以上★護照影本（需繳交完整A4紙張、不要裁切、上面不寫字不蓋章）。★身份證1:1大小，正反面影本1份（規格不符，一律退件）★15歲以下之小孩，要附""3個月內有效之戶籍謄本正本""，且父或母要同行並同時送簽證。所需工作天：4天（若遇旺季須5天以上）。兩天內急件需再加費用NT.1000。★孕婦懷孕滿7個月以上無法入境菲律賓，如未滿7個月需申請醫院英文適航證明。★父母辦個人簽證小孩也只能辦個人簽證。（亦需加收NT300辦理個人簽證）★如監護人非親生父母親（如：養父養母或爺爺奶奶），戶籍謄本正本需準備英文版小費說明給予服務人員小費是全世界通行的社會習慣之一，在國外旅行大多有付小費的習慣，是一種風度的表現。★領隊、導遊、司機小費：每人每日300元（台幣）×天數(若未派領隊時，小費全部給導遊&司機&助手)★行李小費：每人每件1美元，或菲幣50元/件★房間小費：每房1美元。或菲幣50元/件★跳島出海船家小費每人50披索，碼頭行李托運費每次每件約100~200披索，按摩小費每人100披索/小時。</p>"
海島,2024/03/01,CEB05BRB240301A,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),30000,32500,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/03/02,ROR05CIE240302A,FUN趣帛琉~愛在帛琉．濃情蜜意5日,FUN趣帛琉~愛在帛琉．濃情蜜意5日,55588,59588,10,0,0,10,0,30000,CI028/CI027,ROR/ROR,可報名,※查看各飯店報價：https://reurl.cc/85vOgj</p>
海島,2024/03/02,ROR05CIA240302A,FUN趣帛琉~藍色海洋傳說5日,FUN趣帛琉~藍色海洋傳說5日,40000,43000,20,16,0,4,0,15000,CI028/CI027,ROR/ROR,可報名,★團體機位已滿，可利用FIT機位或客人機票自理方式操作，敬請先給名單以利定位並確認票價，來重新報價喔！★票價自理扣除金額已在每一出發之同業&直客報價單上呈現，敬請自行查閱。★報價以帛琉愛來水漾渡假會館Airai Water Paradise Hotel & SPA標準房為基準，可依個人需求及預算加價升等其他房型或其他飯店。各飯店加價價格，請洽服務專員。★查看各飯店報價：https://reurl.cc/7j0701</p>
海島,2024/03/02,ROR05CIB240302A,FUN趣帛琉~藍色海洋戀曲5日,FUN趣帛琉~藍色海洋戀曲5日,44000,47000,20,16,0,4,0,15000,CI028/CI027,ROR/ROR,可報名,★報價以帛琉愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA標準房為基準，可依個人需求及預算加價升等其他房型或其他飯店。各飯店加價價格，請洽服務專員。查看各飯店報價：https://reurl.cc/91v7xn★團體機位已滿，可利用FIT機位或客人機票自理方式操作，敬請先給名單以利定位並確認票價，來重新報價喔！★票價自理扣除金額已在每一出發之同業&amp;直客報價單上呈現，敬請自行查閱。</p>
海島,2024/03/02,ROR05CIC240302A,Fun趣帛琉~歡樂自由行5日,Fun趣帛琉~歡樂自由行5日,32500,35500,20,16,0,4,0,15000,CI028/CI027,ROR/ROR,可報名,報價以帛琉愛來水漾渡假會館Airai Water Paradise Hotel &amp; SPA標準房為基準，可依個人需求及預算加價升等其他房型或其他飯店。查看各飯店報價：https://reurl.cc/lZQMr6★團體機位已滿，可利用FIT機位或客人機票自理方式操作，敬請先給名單以利定位並確認票價，來重新報價喔！★票價自理扣除金額已在每一出發之同業&amp;直客報價單上呈現，敬請自行查閱。
海島,2024/03/02,CEB04CIC240302A,FUN趣宿霧~鯨喜一夏4日,FUN趣宿霧~鯨喜一夏4日,20500,22500,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/03/03,CEB05BRB240303A,FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行),FUN趣宿霧~菲玩不可雙島樂遊5日(6人即可成行.長榮航空含簽稅),29500,32000,6,0,0,6,0,10000,BR281/BR282,CEB/CEB,可報名,
海島,2024/03/03,CEB05CIA240303A,FUN趣宿霧~鯨喜一夏5日,FUN趣宿霧~鯨喜一夏5日,22500,24500,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/03/03,CEB05CID240303A,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,25000,27500,18,0,0,18,0,15000,CI705/CI706,CEB/CEB,可報名,"簽證需要資料：不分團簽或個簽皆需準備★護照正本效期6個月以上★護照影本（需繳交完整A4紙張、不要裁切、上面不寫字不蓋章）。★身份證1:1大小，正反面影本1份（規格不符，一律退件）★15歲以下之小孩，要附""3個月內有效之戶籍謄本正本""，且父或母要同行並同時送簽證。所需工作天：4天（若遇旺季須5天以上）。兩天內急件需再加費用NT.1000。★孕婦懷孕滿7個月以上無法入境菲律賓，如未滿7個月需申請醫院英文適航證明。★父母辦個人簽證小孩也只能辦個人簽證。（亦需加收NT300辦理個人簽證）★如監護人非親生父母親（如：養父養母或爺爺奶奶），戶籍謄本正本需準備英文版小費說明給予服務人員小費是全世界通行的社會習慣之一，在國外旅行大多有付小費的習慣，是一種風度的表現。★領隊、導遊、司機小費：每人每日300元（台幣）×天數(若未派領隊時，小費全部給導遊&司機&助手)★行李小費：每人每件1美元，或菲幣50元/件★房間小費：每房1美元。或菲幣50元/件★跳島出海船家小費每人50披索，碼頭行李托運費每次每件約100~200披索，按摩小費每人100披索/小時。</p>"
海島,2024/03/04,CEB04CIC240304A,FUN趣宿霧~鯨喜一夏4日,FUN趣宿霧~鯨喜一夏4日,19900,21900,16,0,0,16,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/03/05,CEB05CIA240305A,FUN趣宿霧~鯨喜一夏5日,FUN趣宿霧~鯨喜一夏5日,22500,24500,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,
海島,2024/03/05,CEB05CID240305A,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,FUN趣宿霧~鯨鯊&海龜共遊．沙丁魚風暴．海底總動員5日,25000,27500,18,0,0,18,0,10000,CI705/CI706,CEB/CEB,可報名,"簽證需要資料：不分團簽或個簽皆需準備★護照正本效期6個月以上★護照影本（需繳交完整A4紙張、不要裁切、上面不寫字不蓋章）。★身份證1:1大小，正反面影本1份（規格不符，一律退件）★15歲以下之小孩，要附""3個月內有效之戶籍謄本正本""，且父或母要同行並同時送簽證。所需工作天：4天（若遇旺季須5天以上）。兩天內急件需再加費用NT.1000。★孕婦懷孕滿7個月以上無法入境菲律賓，如未滿7個月需申請醫院英文適航證明。★父母辦個人簽證小孩也只能辦個人簽證。（亦需加收NT300辦理個人簽證）★如監護人非親生父母親（如：養父養母或爺爺奶奶），戶籍謄本正本需準備英文版小費說明給予服務人員小費是全世界通行的社會習慣之一，在國外旅行大多有付小費的習慣，是一種風度的表現。★領隊、導遊、司機小費：每人每日300元（台幣）×天數(若未派領隊時，小費全部給導遊&司機&助手)★行李小費：每人每件1美元，或菲幣50元/件★房間小費：每房1美元。或菲幣50元/件★跳島出海船家小費每人50披索，碼頭行李托運費每次每件約100~200披索，按摩小費每人100披索/小時。</p>"
